period,observed,Persistence,Climatology,ARIMA,LSTM,ARIMA-LSTM,ARIMA-LSTM-SVAO,LSTM_ensemble_sd,hybrid_ensemble_sd
2023-07,28.11774193548387,28.76833333333333,26.935134602683537,28.108340088042883,27.476992897843168,27.89597238822133,27.77342291988045,0.08966158760021607,0.3502728650745988
2023-08,27.40806451612903,28.11774193548387,26.571188189423435,28.04068882403864,27.401309598059424,27.346005682465023,27.44953648517733,0.13735608580726244,0.2658156230125238
2023-09,28.331666666666667,27.40806451612903,26.76324844368987,27.962919326157383,27.507400952279568,27.61579486452007,27.82949667342305,0.15843736124650498,0.2564348620562243
2023-10,29.38225806451613,28.331666666666667,28.085246179966045,29.15496786522569,29.3784080732061,29.677834441826757,29.492582920788053,0.33444457006870326,0.4222985605767088
2023-11,30.80333333333333,29.38225806451613,29.06798685782557,30.10102111112868,29.718037760661495,29.364458015649134,29.536269828750573,0.12852909230812726,0.3528983909149353
2023-12,28.462903225806453,30.80333333333333,27.92786738351255,31.045761398906485,29.2142814465492,30.11417464860109,30.327178317533612,0.3750466057604247,0.4057415500548725
2024-01,29.380645161290325,28.462903225806453,27.688624787775893,28.87098682410844,28.543002195992777,28.60227929713872,28.608680320921437,0.5827059016947524,0.272882236931057
2024-02,31.93793103448276,29.380645161290325,30.52857142857143,29.752028618664504,31.060554387819387,31.066054614192247,30.853936001423637,0.26026197071521645,0.3623984177777304
2024-03,34.377419354838715,31.93793103448276,32.39362592695588,31.60691636065092,32.8417588924208,32.30867611256436,32.10781218253617,0.3867581294601059,0.3849497125355138
2024-04,32.85333333333333,34.377419354838715,31.37708333333333,32.86025003373278,32.64033520786993,32.868599548028925,32.50765593413146,0.3698118813558995,0.3514821862341687
2024-05,32.10806451612903,32.85333333333333,29.726249103942656,30.743794024831004,30.891306779384614,30.43807024480869,30.544948878585583,0.40967133426275,0.2677377120750691
2024-06,29.13833333333333,32.10806451612903,27.86579659498208,29.84662129001404,29.45234474945453,29.973604618034173,29.87200665200372,0.30431166052126063,0.4617851426981534
2024-07,26.02258064516129,29.13833333333333,26.935134602683537,27.5298710272406,27.588021804704784,27.394950762709563,27.45090603090049,0.2460543887593474,0.2833660189204501
2024-08,24.42258064516129,26.02258064516129,26.571188189423435,25.791571880815624,25.95964401173736,25.192512918503372,25.289839655522044,0.3010369897739004,0.2837074911024768
2024-09,28.168333333333337,24.42258064516129,26.76324844368987,25.73960710408978,25.136691035984025,26.05733829342598,26.02383236756709,0.3814546391578321,0.391853032846383
2024-10,28.50483870967742,28.168333333333337,28.085246179966045,29.83903911140445,29.405007304058927,31.04068625305463,30.80411014705498,0.31284849267067655,0.6900233575789819
2024-11,28.78666666666667,28.50483870967742,29.06798685782557,30.12521670009534,29.081370792629258,29.06484355136976,29.430578290602213,0.47428413453152596,0.4321397027381712
2024-12,27.706451612903223,28.78666666666667,27.92786738351255,30.27215529931436,27.01294541771614,29.76670529039257,29.650695834798764,0.6319595654401257,0.5393123059054804
