period,residual
2014-01,0.32779722020044133
2014-02,-0.21663322052762624
2014-03,0.14668835989591855
2014-04,0.14626571390873266
2014-05,-0.13539844193715211
2014-06,-0.011247294536609331
2014-07,-0.727520897375193
2014-08,-0.3720577763150388
2014-09,0.6766665653828419
2014-10,0.6676706855399672
2014-11,0.12541644872256086
2014-12,-0.28518312201916274
2015-01,-0.06763557435028034
2015-02,1.0811290134155307
2015-03,0.7454295048316801
2015-04,0.2184903836467491
2015-05,0.739262338549576
2015-06,-0.7116702838826399
2015-07,0.1695511911201315
2015-08,-0.2770822490711886
2015-09,0.7955701807749449
2015-10,0.6760292528634118
2015-11,0.0922987037695151
2015-12,-0.5648784540534244
2016-01,0.7308950009357353
2016-02,1.632520420260267
2016-03,0.15841220312636395
2016-04,0.3658714682853237
2016-05,0.45537439074903574
2016-06,-0.6123306762984129
2016-07,-0.20959977806867514
2016-08,-0.4098107949715235
2016-09,0.14401670557022328
2016-10,0.040230592214737015
2016-11,0.13679018090876482
2016-12,-1.3014913057054507
2017-01,-0.5368590306496763
2017-02,0.8190607483361667
2017-03,-0.11468262722111788
2017-04,0.06610633500628538
2017-05,0.2100009828778795
2017-06,-0.5547285006663536
2017-07,-0.5358212810211356
2017-08,-0.4564081617848146
2017-09,0.43581814070909886
2017-10,0.6534534433939498
2017-11,-0.5306891055681433
2017-12,-0.8831202119024226
2018-01,-0.10185924434930271
2018-02,1.7049163080014829
2018-03,-1.505813702360804
2018-04,0.13016493913695015
2018-05,0.956340844823167
2018-06,-1.1285724243855952
2018-07,-0.34716754753466006
2018-08,0.016993194465833028
2018-09,0.34365021125001505
2018-10,0.2322410172112832
2018-11,0.3841887786624767
2018-12,-0.15193546061941277
2019-01,0.6736525723898836
2019-02,0.5988635747022037
2019-03,0.7443699816896867
2019-04,0.3992183257181985
2019-05,0.14332336968337955
2019-06,-0.04026700611623468
2019-07,-0.21397688614035815
2019-08,-0.11340371643683511
2019-09,0.25221038007502017
2019-10,-0.4532592534826456
2019-11,0.774751202682399
2019-12,-0.4311030287260422
2020-01,-0.3579728457004343
2020-02,1.6411672970430509
2020-03,-0.41590142262407426
2020-04,0.15685709567544137
2020-05,0.5618441083767074
2020-06,-0.23356748581868914
2020-07,-0.9643063779133492
2020-08,0.1534433960410162
2020-09,0.13514725707791087
2020-10,-0.09356023676691194
2020-11,0.061558200332015645
2020-12,-0.9741865667616452
2021-01,-0.7089987431248872
2021-02,1.0097783416686248
2021-03,-1.0578223969881932
2021-04,0.8032174548236846
2021-05,0.5539185772543576
2021-06,-0.7633834157258619
2021-07,-0.29325847553489837
2021-08,-0.0637079159098306
2021-09,0.12271134005486317
2021-10,0.27282420876827373
2021-11,0.5179383804494755
2021-12,0.3398185822408273
2022-01,-0.748277908287097
2022-02,1.3557041677694706
2022-03,-0.2493093998736633
2022-04,-0.02300283922109614
2022-05,0.6124630252125733
2022-06,-0.541311847856246
2022-07,-0.4485734345332233
2022-08,-1.1800886680974045
2022-09,-0.5090495316407377
2022-10,0.5122837039108923
2022-11,-0.4836156463569594
2022-12,-1.4412765926234137
2023-01,-0.12714753320618755
2023-02,-0.12516916153841606
2023-03,-0.3830105611659036
2023-04,-0.1898872056876968
2023-05,0.46765318445795856
2023-06,-0.7579272820684011
2023-07,0.38636631442551916
2023-08,-0.6235163556024901
2023-09,0.5795972058929806
2023-10,0.8479096754089248
2023-11,0.6952560064540627
2023-12,0.17040391964955504
2024-01,1.0151436750460299
2024-02,1.502409265978411
2024-03,0.3122026241985836
2024-04,1.186788379311892
2024-05,0.7445458216819532
2024-06,-0.4185427653316829
2024-07,-0.22796608035931243
2024-08,0.39176907322952204
2024-09,-0.34023379280206
2024-10,0.21426385362060785
2024-11,0.1457747138388008
2024-12,-0.6101513579779194
