period,residual
2014-01,0.1174792067189685
2014-02,2.0701069417974054
2014-03,1.1231148347600879
2014-04,-0.30198283866259956
2014-05,0.18480728536406588
2014-06,-0.7356002841566429
2014-07,-0.6249053612519262
2014-08,-1.0127115118956524
2014-09,-1.1488923587895776
2014-10,1.2811905938738484
2014-11,-0.7559632191404795
2014-12,-0.693495005109046
2015-01,0.07404234270091337
2015-02,3.0783721863581697
2015-03,0.5106072866455342
2015-04,1.5533904334385475
2015-05,1.0136094097590487
2015-06,-1.848290444261746
2015-07,0.17432383670309548
2015-08,-1.75164334279566
2015-09,-0.10265070526757825
2015-10,1.0540980345784483
2015-11,-0.5862376611251534
2015-12,-2.341355879687832
2016-01,1.913702424170804
2016-02,1.097702840939366
2016-03,1.44879295403425
2016-04,1.9932351675269793
2016-05,-1.8645279369054748
2016-06,0.27225678873786663
2016-07,-1.2098740793628409
2016-08,-1.207194539795335
2016-09,-0.13582570935151494
2016-10,0.7899324874630658
2016-11,0.4578472782331069
2016-12,-0.14231827591313362
2017-01,1.7327636141888334
2017-02,1.3175799610680734
2017-03,2.1515003475591428
2017-04,0.3129118024540567
2017-05,-0.3968806858571874
2017-06,-0.380373554907969
2017-07,-0.7375656652130402
2017-08,-1.1672112305642983
2017-09,0.2630127891225982
2017-10,1.3003623399687498
2017-11,-0.42661531249936857
2017-12,-0.36362316557169194
2018-01,-0.048657559447505605
2018-02,2.5753552911307693
2018-03,0.2513854243381779
2018-04,0.803455994198913
2018-05,-0.4024422550246385
2018-06,-0.8683900890701359
2018-07,-0.7802545950249034
2018-08,-0.9812639152879257
2018-09,-0.473082028581878
2018-10,0.6112453038523036
2018-11,0.518631547099222
2018-12,-1.3336665576800186
2019-01,0.8935561855675296
2019-02,1.3364633415633769
2019-03,1.962542745928765
2019-04,0.7763614132223751
2019-05,1.2714972182803521
2019-06,
2019-07,
2019-08,
2019-09,
2019-10,
2019-11,
2019-12,
2020-01,
2020-02,
2020-03,
2020-04,
2020-05,
2020-06,
2020-07,
2020-08,-3.7417267513355306
2020-09,0.31578325692260734
2020-10,-0.07096135605254972
2020-11,-0.6270399038458976
2020-12,0.9099547131019747
2021-01,-0.5666725169972651
2021-02,1.3328065441416896
2021-03,2.376807874466614
2021-04,0.3698502088315223
2021-05,-1.2688255696729271
2021-06,-0.6077160095470973
2021-07,-2.1155654349974746
2021-08,-1.7447701438670116
2021-09,-0.42338506864905767
2021-10,-0.26660450750995324
2021-11,-0.8708660754519606
2021-12,-1.946904539034449
2022-01,-0.9834440879700388
2022-02,4.679003339295917
2022-03,-0.6357826198382526
2022-04,-0.3783657811963579
2022-05,1.3856381026812556
2022-06,-2.1869260962073405
2022-07,-0.6544844501643858
2022-08,-1.072194272693924
2022-09,-0.916397950550774
2022-10,1.0783472850631028
2022-11,-0.4015486954251095
2022-12,-1.2786699058670585
2023-01,0.784778013650758
2023-02,1.2228690525890755
2023-03,1.137877747280573
2023-04,-0.3445036820071756
2023-05,-0.1648987926326413
2023-06,-1.3607440532289274
2023-07,-1.0892054892156402
2023-08,-0.9003579193199762
2023-09,-0.43538401390294723
2023-10,0.3311974633505308
2023-11,0.4933203142762572
2023-12,-2.014922132692238
2024-01,0.9771716288804484
2024-02,0.47161619284686296
2024-03,1.7270891025865964
2024-04,-0.49063222632231884
2024-05,-0.01750918618420627
2024-06,-2.127808897065673
2024-07,-1.4009130295997316
2024-08,-1.6093652955861728
2024-09,-1.565998008331853
2024-10,0.6676573232976466
2024-11,0.6573987520905398
2024-12,-0.8528344590997321
