period,observed,Persistence,Climatology,ARIMA,LSTM,ARIMA-LSTM,ARIMA-LSTM-SVAO,LSTM_ensemble_sd,hybrid_ensemble_sd
2022-06,26.99137931034483,28.25967741935484,26.238939393939393,27.532691158201075,26.902437073665283,27.492051480544507,27.407757557361048,0.23942485358068277,0.1274295348456629
2022-07,26.3,26.99137931034483,25.313343108504398,26.748573434533224,26.172195512440897,26.477043707287187,26.417943164530577,0.08150139801430192,0.0932178078711744
2022-08,25.243548387096777,26.3,24.895454545454548,26.42363705519418,25.963245191881732,26.08167909064161,26.06097336103968,0.2855023242158056,0.1215995217925216
2022-09,25.543333333333337,25.243548387096777,25.722424242424243,26.052382864974074,26.053725619469922,25.916236969990543,25.995394173463986,0.37190540419464324,0.0682466194777294
2022-10,27.18548387096774,25.543333333333337,26.576964809384165,26.673200167056848,26.702591063851308,26.702923901579723,26.65657498693038,0.23131395713819536,0.2350221416035263
2022-11,27.78333333333333,27.18548387096774,27.424924242424243,28.26694897969029,27.785789659619336,28.136742818378444,28.14267671194859,0.16253000311665894,0.1754211498679452
2022-12,27.443548387096776,27.78333333333333,27.193181818181817,28.88482497972019,27.951503809998115,28.397486681100087,28.541808905570708,0.2066570999098801,0.2906819746636723
2023-01,28.33225806451613,27.443548387096776,27.32617302052786,28.45940559772232,27.993347620387233,27.90723820074559,27.874071096082904,0.2429318950105998,0.1163123840509158
2023-02,28.664285714285715,28.33225806451613,28.58742206069792,28.78945487582413,29.184824076102625,29.33137537169953,29.299171650186786,0.2583020388582561,0.2026131050984068
2023-03,28.380645161290325,28.664285714285715,28.505938416422286,28.763655722456228,28.98903489401264,28.511500999275345,28.316307752731376,0.14323818208968148,0.1558496873317862
2023-04,27.993333333333336,28.380645161290325,27.947146464646462,28.18322053902104,28.46651388733618,28.264043176379328,28.031768088308773,0.15597044474405175,0.279634613987566
2023-05,28.02741935483871,27.993333333333336,27.441199526280172,27.55976617038075,27.594189751436637,27.646778147350524,27.739855583249277,0.12205637785191438,0.164480100050498
2023-06,26.62333333333333,28.02741935483871,26.238939393939393,27.38126061540173,26.810115158605964,27.15640486285672,27.04636204878798,0.2359223935242705,0.2418333280452647
2023-07,26.69032258064516,26.62333333333333,25.313343108504398,26.30395626621964,25.85415831496639,26.08013900053037,26.05869111082481,0.03493118748050178,0.0870769480938155
2023-08,25.73225806451613,26.69032258064516,24.895454545454548,26.35577442011862,25.961413715972053,26.247441891914555,25.96277011364449,0.2283878072425484,0.1743309491061872
2023-09,26.50166666666667,25.73225806451613,25.722424242424243,25.922069460773688,26.28819187225834,26.22424584591773,26.26409075628465,0.2771240091947202,0.2043444676700311
2023-10,27.52741935483871,26.50166666666667,26.576964809384165,26.679509679429785,27.131234750247774,27.061748717389943,27.046395324046863,0.1143142642739098,0.0978524022716528
2023-11,28.4,27.52741935483871,27.424924242424243,27.704743993545936,27.91578669884513,27.78026627154908,27.768435627454583,0.13344653568379786,0.1000202490361647
2023-12,28.56612903225807,28.4,27.193181818181817,28.39572511260852,28.2683762789734,28.156977744135745,28.060318690764905,0.16074218054344874,0.0380206940577811
2024-01,29.38870967741936,28.56612903225807,27.32617302052786,28.37356600237333,28.746042178234745,28.21097238995431,28.172854280810565,0.1477680663302091,0.1861392645351849
2024-02,30.201724137931038,29.38870967741936,28.58742206069792,28.699314871952627,29.394802350671068,28.67218311555268,28.55037763617136,0.1498356847510984,0.2795054300999546
2024-03,29.374193548387098,30.201724137931038,28.505938416422286,29.06199092418852,29.40215091205413,29.09539730994012,28.979420251895142,0.12282553408002657,0.1558336239703185
