period,residual
2012-03,0.29763428174409157
2012-04,-1.501874299844328
2012-05,-0.6419306385030339
2012-06,-0.6554476064660335
2012-07,-1.0455067958543651
2012-08,-0.9367919784306622
2012-09,-0.46987775597377635
2012-10,-0.417239851061705
2012-11,0.3103799746903739
2012-12,-3.0021797003069928
2013-01,-0.7906554276595656
2013-02,1.564306785079463
2013-03,1.42666466860409
2013-04,-0.5966141259408424
2013-05,-0.27135346572103103
2013-06,-0.18217201421161988
2013-07,0.7777022914811766
2013-08,0.44046628991010905
2013-09,
2013-10,
2013-11,
2013-12,
2014-01,
2014-02,
2014-03,
2014-04,
2014-05,
2014-06,
2014-07,
2014-08,
2014-09,
2014-10,
2014-11,
2014-12,
2015-01,
2015-02,
2015-03,
2015-04,
2015-05,
2015-06,
2015-07,
2015-08,
2015-09,
2015-10,
2015-11,
2015-12,
2016-01,
2016-02,3.087699823903254
2016-03,2.789182130101036
2016-04,0.9619219917751103
2016-05,1.0320203583750072
2016-06,0.6413634090386928
2016-07,0.16664354059080466
2016-08,0.7552211871332801
2016-09,0.12690808494498285
2016-10,1.2636574475526743
2016-11,1.267711423390356
2016-12,-1.4794015903586413
2017-01,-0.6896637395531968
2017-02,2.3335771501854623
2017-03,3.589115209184463
2017-04,0.1421449387927325
2017-05,0.3591103815381871
2017-06,-0.15170125610898566
2017-07,0.4268435994112316
2017-08,0.35180483884411373
2017-09,0.5072516896741774
2017-10,0.751075444239035
2017-11,0.5773225869137235
2017-12,-1.5833595920344337
2018-01,-0.970589216418329
2018-02,2.9623148509496
2018-03,1.39709280428373
2018-04,0.3003690240687895
2018-05,0.2527022974023936
2018-06,-0.6912729538685021
2018-07,0.049797101299486
2018-08,-0.4111012986417357
2018-09,-0.23017469335938756
2018-10,0.1870802405797818
2018-11,0.516685817410238
2018-12,-2.9016899731489474
2019-01,0.14061498167997044
2019-02,1.875149126629296
2019-03,1.772117415588447
2019-04,1.0907901034637604
2019-05,-0.31774596769176355
2019-06,-0.5626892128706231
2019-07,0.4065414817428987
2019-08,0.19286582505602823
2019-09,-0.2684940945136738
2019-10,-0.0072204859874034355
2019-11,1.285853653926683
2019-12,-2.399669397132641
2020-01,-0.9555915283556651
2020-02,1.3734520365893843
2020-03,2.094599400357133
2020-04,-0.9119099717422756
2020-05,0.23899299973797028
2020-06,-1.4204672617961371
2020-07,-0.18236642033063788
2020-08,-0.6071707122770889
2020-09,-0.9727724347076894
2020-10,4.785249458194585e-05
2020-11,0.15562952502522265
2020-12,-0.9070638853475437
2021-01,-0.35360897236216005
2021-02,1.1691182561437294
2021-03,2.5154035790002496
2021-04,1.8099260765038494
2021-05,-0.6709400361033921
2021-06,-0.23333529666416197
2021-07,0.7423044807605983
2021-08,-0.039185459321224414
2021-09,0.2275351195713462
2021-10,0.7596526171428692
2021-11,0.5490079564971246
2021-12,-2.1010789044061724
2022-01,-1.5515809179650724
2022-02,2.8687665745124917
2022-03,1.6552027369739655
2022-04,-1.9827937703493426
2022-05,1.3522716888852422
2022-06,-0.6688572066874308
2022-07,-0.9179727392343935
2022-08,-0.8531501450092556
2022-09,-1.1528695168262857
2022-10,-0.10853545272795984
2022-11,-0.6545490459436536
2022-12,-2.441931645685248
2023-01,-0.7453492800194219
2023-02,1.6099300928844755
2023-03,0.8586482940690345
2023-04,-0.7638764912323097
2023-05,0.23577401227562333
2023-06,-0.6791817006931673
2023-07,0.009401847440987154
2023-08,-0.6326243079096052
2023-09,0.3687473405092838
2023-10,0.2272901992904437
2023-11,0.7023122222046503
2023-12,-2.582858173100032
2024-01,0.5096583371818859
2024-02,2.185902415818255
2024-03,2.7705029941877974
2024-04,-0.006916700399450804
2024-05,1.3642704912980292
2024-06,-0.7082879566807136
2024-07,-1.5072903820793044
2024-08,-1.3689912356543346
2024-09,2.428726229243555
2024-10,-1.3342004017270277
2024-11,-1.338550033428671
2024-12,-2.565703686411137
